INCIDENT_KEY,OCCUR_DATE,OCCUR_TIME,BORO,PRECINCT,JURISDICTION_CODE,LOCATION_DESC,STATISTICAL_MURDER_FLAG,PERP_AGE_GROUP,PERP_SEX,PERP_RACE,VIC_AGE_GROUP,VIC_SEX,VIC_RACE,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,New Georeferenced Column,,,,,Occur_Time,Time_of_Day,0:00,6:00
209333851,2/10/2020,0:16:00,BRONX,52,0,BAR/NIGHT CLUB,FALSE,,,,18-24,M,BLACK,1017775,262112,40.88605551,-73.87875672,POINT (-73.87875671899997 40.88605550700004),,,,,0:16,Pre-Dawn Morning,,
214513454,6/23/2020,23:38:00,BROOKLYN,73,0,MULTI DWELL - APT BUILD,FALSE,,,,18-24,M,BLACK,1008676,178766,40.65732259,-73.91196657,POINT (-73.91196656999995 40.65732259300006),,,,,23:38,Evening,,
212063437,4/15/2020,22:03:00,BROOKLYN,77,0,,FALSE,,,,18-24,M,BLACK,1005418,184431,40.67288015,-73.92369109,POINT (-73.92369108599996 40.67288014500008),,,,,22:03,Evening,,
214693793,6/28/2020,4:10:00,BROOKLYN,94,2,MULTI DWELL - PUBLIC HOUS,FALSE,,,,25-44,F,BLACK,1001350,201326,40.71926178,-73.93831328,POINT (-73.93831327799995 40.719261783000036),,,,,4:10,Pre-Dawn Morning,,
214016091,6/9/2020,17:13:00,BROOKLYN,60,0,,FALSE,,,,<18,M,BLACK,986544,148193,40.57343941,-73.99174391,POINT (-73.99174391099996 40.57343941200003),,,,,17:13,Afternoon,,
212726820,5/5/2020,22:31:00,BROOKLYN,77,0,,TRUE,18-24,M,BLACK,25-44,M,BLACK,998527,185573,40.67602847,-73.94853062,POINT (-73.94853062299995 40.67602847200004),,,,,22:31,Evening,,
208237500,1/20/2020,4:50:00,MANHATTAN,34,0,RESTAURANT/DINER,FALSE,25-44,M,BLACK,25-44,M,WHITE HISPANIC,1006605,254113,40.86413609,-73.91918021,POINT (-73.91918020999998 40.86413608500004),,,,,4:50,Pre-Dawn Morning,,
213748381,6/1/2020,14:33:00,QUEENS,113,0,,FALSE,,,,25-44,M,BLACK,1051165,185567,40.67577062,-73.75876303,POINT (-73.75876302999995 40.67577061900005),,,,,14:33,Afternoon,,
211578477,3/27/2020,19:35:00,QUEENS,104,0,,FALSE,,,,<18,M,BLACK HISPANIC,1015154,203604,40.72547689,-73.88850499,POINT (-73.88850499499995 40.72547688900005),,,,,19:35,Evening,,
208530038,1/24/2020,14:48:00,BROOKLYN,90,2,MULTI DWELL - PUBLIC HOUS,FALSE,,,,25-44,M,BLACK,1001438,194908,40.70164573,-73.9380122,POINT (-73.93801220099994 40.70164572700003),,,,,14:48,Afternoon,,
213471601,5/22/2020,21:45:00,BROOKLYN,75,0,,FALSE,,,,25-44,M,BLACK,1014810,181040,40.66354517,-73.88984845,POINT (-73.88984845299996 40.663545173000045),,,,,21:45,Evening,,
211066097,3/13/2020,0:32:00,MANHATTAN,28,2,,FALSE,25-44,M,BLACK,45-64,F,BLACK,998007,230362,40.798964,-73.95031372,POINT (-73.95031371999994 40.79896399800003),,,,,0:32,Pre-Dawn Morning,,
213188082,5/17/2020,23:52:00,BRONX,46,0,MULTI DWELL - APT BUILD,FALSE,18-24,M,BLACK,25-44,M,WHITE HISPANIC,1005638,248319,40.84823569,-73.92269474,POINT (-73.92269474099999 40.848235686000066),,,,,23:52,Evening,,
213923358,6/6/2020,21:00:00,BRONX,47,0,,FALSE,,,,18-24,M,BLACK,1025754,268697,40.9040953,-73.84985952,POINT (-73.84985952299996 40.90409529500005),,,,,21:00,Evening,,
214693505,6/27/2020,12:34:00,BROOKLYN,75,0,,TRUE,45-64,M,BLACK,18-24,M,BLACK,1015129,182067,40.66636295,-73.88869392,POINT (-73.88869391999998 40.66636295200004),,,,,12:34,Afternoon,,
212676557,5/4/2020,21:59:00,BROOKLYN,67,0,,FALSE,,,,25-44,M,BLACK,1003869,176481,40.65106272,-73.92929834,POINT (-73.92929833799997 40.65106272200006),,,,,21:59,Evening,,
213922505,6/5/2020,19:35:00,BROOKLYN,72,0,,FALSE,,,,18-24,M,BLACK HISPANIC,981801,172316,40.63965208,-74.00882566,POINT (-74.00882565699999 40.63965208400003),,,,,19:35,Evening,,
211866484,4/8/2020,22:26:00,STATEN ISLAND,121,0,,TRUE,25-44,M,WHITE,45-64,M,BLACK HISPANIC,947816,158293,40.6010873,-74.13120433,POINT (-74.13120432699998 40.60108730400003),,,,,22:26,Evening,,
213188079,5/15/2020,13:37:00,BROOKLYN,90,2,MULTI DWELL - PUBLIC HOUS,FALSE,,,,65+,M,WHITE HISPANIC,998016,196598,40.70629037,-73.95035033,POINT (-73.95035033099998 40.70629036500003),,,,,13:37,Afternoon,,
212400207,4/25/2020,0:55:00,MANHATTAN,32,0,,TRUE,,,,25-44,M,BLACK,1001250,237934,40.81974139,-73.93858143,POINT (-73.93858143399996 40.81974139400006),,,,,0:55,Pre-Dawn Morning,,
207868258,1/13/2020,16:36:00,BROOKLYN,72,0,,FALSE,65+,M,WHITE HISPANIC,45-64,F,WHITE,980758,174140,40.64465822,-74.01258473,POINT (-74.01258472999996 40.64465822300008),,,,,16:36,Afternoon,,
210591724,3/5/2020,10:48:00,MANHATTAN,33,0,,FALSE,25-44,M,WHITE HISPANIC,25-44,M,BLACK,1001301,243896,40.83610528,-73.93838202,POINT (-73.93838202299997 40.83610528300005),,,,,10:48,Morning,,
214467131,6/22/2020,2:27:00,BRONX,42,0,MULTI DWELL - APT BUILD,FALSE,,,,25-44,M,BLACK,1013251,243005,40.83362859,-73.89520063,POINT (-73.89520062899999 40.833628590000046),,,,,2:27,Pre-Dawn Morning,,
207502263,1/6/2020,14:15:00,BRONX,50,2,MULTI DWELL - PUBLIC HOUS,FALSE,45-64,M,BLACK HISPANIC,25-44,M,BLACK,1011678,259907,40.88002453,-73.90081581,POINT (-73.90081581399994 40.880024527000046),,,,,14:15,Afternoon,,
214693790,6/27/2020,4:13:00,BROOKLYN,67,0,,FALSE,,,,25-44,M,BLACK,1008805,177368,40.65348503,-73.91150672,POINT (-73.91150672499998 40.65348503300004),,,,,4:13,Pre-Dawn Morning,,
212944540,5/11/2020,17:06:00,STATEN ISLAND,121,0,PVT HOUSE,FALSE,45-64,M,WHITE HISPANIC,45-64,M,BLACK HISPANIC,938373,169290,40.63122789,-74.16528427,POINT (-74.16528427199995 40.63122789000005),,,,,17:06,Afternoon,,
208600971,1/27/2020,21:30:00,BROOKLYN,69,0,GROCERY/BODEGA,FALSE,25-44,M,BLACK,25-44,M,BLACK,1011203,174515,40.6456472,-73.90287589,POINT (-73.90287588699994 40.64564719600003),,,,,21:30,Evening,,
214607780,6/25/2020,17:03:00,BROOKLYN,81,2,MULTI DWELL - PUBLIC HOUS,FALSE,,,,18-24,M,BLACK,1002438,189695,40.68733525,-73.93441973,POINT (-73.93441973499995 40.68733525300007),,,,,17:03,Afternoon,,
214215423,6/15/2020,22:11:00,BRONX,42,0,,FALSE,25-44,M,WHITE HISPANIC,25-44,M,BLACK,1010750,241556,40.82965936,-73.9042442,POINT (-73.90424420099998 40.82965936100004),,,,,22:11,Evening,,
213187656,5/16/2020,0:50:00,QUEENS,103,0,,FALSE,,,,25-44,M,BLACK,1042298,192835,40.69578215,-73.79066712,POINT (-73.79066712199995 40.695782146000056),,,,,0:50,Pre-Dawn Morning,,
209747701,2/17/2020,23:56:00,QUEENS,113,0,,FALSE,45-64,M,BLACK,25-44,M,BLACK,1051317,192150,40.69383823,-73.75814953,POINT (-73.75814952599995 40.693838234000054),,,,,23:56,Evening,,
214449047,6/22/2020,8:40:00,BROOKLYN,73,2,MULTI DWELL - PUBLIC HOUS,TRUE,,,,45-64,M,BLACK,1008878,184164,40.67213834,-73.91121881,POINT (-73.91121881499998 40.67213834100005),,,,,8:40,Morning,,
211704488,4/2/2020,23:10:00,BRONX,48,0,,FALSE,,,,<18,M,BLACK,1016992,247008,40.84460258,-73.88166226,POINT (-73.88166226199996 40.844602578000035),,,,,23:10,Evening,,
214693511,6/27/2020,1:10:00,BROOKLYN,73,0,,FALSE,,,,25-44,M,BLACK,1007237,183220,40.66955169,-73.91713775,POINT (-73.91713774799996 40.669551686000034),,,,,1:10,Pre-Dawn Morning,,
208237500,1/20/2020,4:50:00,MANHATTAN,34,0,RESTAURANT/DINER,TRUE,25-44,M,BLACK,45-64,F,WHITE HISPANIC,1006605,254113,40.86413609,-73.91918021,POINT (-73.91918020999998 40.86413608500004),,,,,4:50,Pre-Dawn Morning,,
208532947,1/26/2020,0:27:00,BRONX,43,0,BAR/NIGHT CLUB,FALSE,25-44,M,WHITE HISPANIC,45-64,M,WHITE HISPANIC,1021853,242624,40.83255042,-73.86411779,POINT (-73.86411778799999 40.832550421000064),,,,,0:27,Pre-Dawn Morning,,
213724266,5/31/2020,5:06:00,BRONX,46,0,,FALSE,,,,18-24,M,BLACK HISPANIC,1007018,250368,40.85385613,-73.91769979,POINT (-73.91769978899998 40.85385613100004),,,,,5:06,Pre-Dawn Morning,,
214184454,6/12/2020,22:15:00,QUEENS,105,0,PVT HOUSE,FALSE,,,,45-64,M,BLACK,1049321,181687,40.66513467,-73.76544834,POINT (-73.76544834199996 40.665134669000054),,,,,22:15,Evening,,
210826747,3/10/2020,13:00:00,BRONX,44,0,,FALSE,18-24,M,BLACK HISPANIC,18-24,M,BLACK,1005909,240090,40.82564881,-73.92174179,POINT (-73.92174178599998 40.82564880800004),,,,,13:00,Afternoon,,
214184466,6/13/2020,2:13:00,MANHATTAN,26,2,MULTI DWELL - PUBLIC HOUS,FALSE,,,,18-24,M,BLACK,996279,235478,40.81300853,-73.95654577,POINT (-73.95654576899994 40.81300852900006),,,,,2:13,Pre-Dawn Morning,,
214016089,6/9/2020,19:45:00,BROOKLYN,76,2,MULTI DWELL - PUBLIC HOUS,FALSE,,,,25-44,M,BLACK,983234,185295,40.67527688,-74.00366424,POINT (-74.00366424199996 40.675276877000044),,,,,19:45,Evening,,
213099073,5/14/2020,1:03:00,QUEENS,100,0,,FALSE,<18,M,BLACK,18-24,M,WHITE HISPANIC,1036176,153315,40.5873465,-73.81304854,POINT (-73.81304853899996 40.58734650400004),,,,,1:03,Pre-Dawn Morning,,
211772774,4/6/2020,2:00:00,BROOKLYN,79,0,PVT HOUSE,TRUE,<18,M,BLACK,45-64,M,BLACK,998043,191486,40.69225908,-73.95026342,POINT (-73.95026341599998 40.69225907600003),,,,,2:00,Pre-Dawn Morning,,
214778543,6/30/2020,23:20:00,MANHATTAN,19,2,MULTI DWELL - PUBLIC HOUS,FALSE,,,,25-44,M,BLACK,999359,224280,40.78226834,-73.94544423,POINT (-73.94544422899997 40.78226833600007),,,,,23:20,Evening,,
209640803,2/16/2020,15:30:00,BROOKLYN,67,0,,FALSE,,,,25-44,M,BLACK,1004905,179376,40.65900651,-73.92555593,POINT (-73.92555592899998 40.65900650700007),,,,,15:30,Afternoon,,
208549424,1/26/2020,17:30:00,MANHATTAN,32,2,MULTI DWELL - PUBLIC HOUS,FALSE,25-44,F,BLACK,45-64,M,BLACK,1000126,238706,40.82186241,-73.94264055,POINT (-73.94264055399998 40.82186240800007),,,,,17:30,Afternoon,,
211790146,4/6/2020,21:53:00,BROOKLYN,75,0,,FALSE,25-44,M,BLACK,25-44,M,BLACK,1015238,180730,40.66269281,-73.88830716,POINT (-73.88830715999995 40.66269280500006),,,,,21:53,Evening,,
213974312,6/8/2020,22:40:00,BROOKLYN,73,0,,FALSE,,,,25-44,M,BLACK,1009279,179175,40.65844352,-73.90979175,POINT (-73.90979175299998 40.658443523000074),,,,,22:40,Evening,,
213188087,5/16/2020,1:09:00,MANHATTAN,23,2,MULTI DWELL - PUBLIC HOUS,FALSE,,,,25-44,F,WHITE HISPANIC,998950,229227,40.79584721,-73.94691026,POINT (-73.94691026399994 40.79584721300006),,,,,1:09,Pre-Dawn Morning,,
214693508,6/27/2020,0:35:00,BROOKLYN,69,0,,FALSE,,,,25-44,M,BLACK,1012270,172118,40.63906464,-73.89904089,POINT (-73.89904089399994 40.63906463700005),,,,,0:35,Pre-Dawn Morning,,
211663635,4/1/2020,4:18:00,BROOKLYN,77,0,PVT HOUSE,FALSE,,,,25-44,M,BLACK,1002295,184332,40.67261533,-73.93494972,POINT (-73.93494971999996 40.67261532900005),,,,,4:18,Pre-Dawn Morning,,
214431173,6/21/2020,10:28:00,BROOKLYN,75,0,,FALSE,,,,25-44,M,BLACK,1015410,183284,40.66970236,-73.88767539,POINT (-73.88767539399998 40.66970235900004),,,,,10:28,Morning,,
208187329,1/18/2020,1:06:00,BRONX,49,0,,FALSE,,,,25-44,M,BLACK HISPANIC,1023622,253318,40.86189456,-73.85766248,POINT (-73.85766247999999 40.86189455900006),,,,,1:06,Pre-Dawn Morning,,
214431183,6/20/2020,4:55:00,BRONX,48,0,MULTI DWELL - APT BUILD,FALSE,,,,18-24,M,BLACK,1015742,247472,40.84588067,-73.88617794,POINT (-73.88617794499999 40.84588066600003),,,,,4:55,Pre-Dawn Morning,,
209713053,2/18/2020,0:25:00,BRONX,50,2,MULTI DWELL - PUBLIC HOUS,FALSE,18-24,M,BLACK HISPANIC,25-44,M,WHITE HISPANIC,1009548,258693,40.87669884,-73.90852294,POINT (-73.90852293799998 40.87669883700005),,,,,0:25,Pre-Dawn Morning,,
211362213,3/20/2020,21:27:00,BROOKLYN,81,0,,FALSE,,,,25-44,M,BLACK,1001586,189839,40.68773221,-73.93749148,POINT (-73.93749147799997 40.687732210000036),,,,,21:27,Evening,,
214690556,6/26/2020,0:30:00,MANHATTAN,13,0,,TRUE,25-44,M,BLACK,18-24,F,WHITE HISPANIC,987583,210248,40.74376639,-73.98797325,POINT (-73.98797324599997 40.74376638800004),,,,,0:30,Pre-Dawn Morning,,
209029422,2/4/2020,18:43:00,BROOKLYN,75,0,,TRUE,18-24,F,BLACK,18-24,M,BLACK,1017108,182186,40.66668246,-73.88155978,POINT (-73.88155977599996 40.666682456000046),,,,,18:43,Evening,,
213723897,5/29/2020,20:55:00,BROOKLYN,70,0,,FALSE,,,,25-44,M,BLACK,994979,175573,40.64858569,-73.96133763,POINT (-73.96133762799997 40.64858569000006),,,,,20:55,Evening,,
213819784,6/3/2020,7:15:00,BRONX,44,0,,TRUE,,,,25-44,M,BLACK,1010606,245659,40.84092134,-73.90474842,POINT (-73.90474842099997 40.840921337000054),,,,,7:15,Morning,,
213385783,5/21/2020,23:13:00,BRONX,52,0,,FALSE,,,,18-24,M,BLACK HISPANIC,1015478,257490,40.87337799,-73.88708546,POINT (-73.88708546399994 40.873377987000026),,,,,23:13,Evening,,
214184456,6/14/2020,23:10:00,MANHATTAN,33,0,,FALSE,18-24,M,BLACK HISPANIC,18-24,M,WHITE HISPANIC,1001859,246496,40.84324043,-73.93635868,POINT (-73.93635868099994 40.84324043000004),,,,,23:10,Evening,,
210792605,3/10/2020,1:37:00,BRONX,43,0,,FALSE,,,,18-24,M,BLACK,1020734,243826,40.83585426,-73.86815491,POINT (-73.86815490699996 40.83585425500007),,,,,1:37,Pre-Dawn Morning,,
212640102,5/2/2020,15:18:00,BRONX,49,0,,FALSE,,,,45-64,M,WHITE HISPANIC,1021469,254216,40.86436864,-73.86544108,POINT (-73.86544107799995 40.86436863500006),,,,,15:18,Afternoon,,
214467130,6/22/2020,20:39:00,BRONX,43,0,BAR/NIGHT CLUB,FALSE,,,,25-44,M,BLACK,1018876,241924,40.8306413,-73.87487919,POINT (-73.87487918899996 40.83064129700006),,,,,20:39,Evening,,
208532946,1/25/2020,20:05:00,QUEENS,105,0,,FALSE,,,,25-44,F,BLACK,1049606,181348,40.66420209,-73.76442433,POINT (-73.76442433099999 40.66420209300003),,,,,20:05,Evening,,
212944540,5/11/2020,17:06:00,STATEN ISLAND,121,0,PVT HOUSE,FALSE,45-64,M,WHITE HISPANIC,25-44,F,BLACK HISPANIC,938373,169290,40.63122789,-74.16528427,POINT (-74.16528427199995 40.63122789000005),,,,,17:06,Afternoon,,
214183639,6/12/2020,23:00:00,BRONX,47,0,,TRUE,,,,<18,M,BLACK,1021731,263219,40.88907796,-73.86444348,POINT (-73.86444348399993 40.88907795500006),,,,,23:00,Evening,,
207824248,1/13/2020,3:51:00,QUEENS,115,0,,FALSE,25-44,M,BLACK,25-44,M,WHITE HISPANIC,1022705,215793,40.75890302,-73.86119261,POINT (-73.86119260999999 40.75890301700008),,,,,3:51,Pre-Dawn Morning,,
214215424,6/15/2020,19:15:00,QUEENS,114,2,MULTI DWELL - PUBLIC HOUS,FALSE,,,,25-44,M,BLACK,1009583,214399,40.75512418,-73.90856356,POINT (-73.90856356099994 40.755124178000074),,,,,19:15,Evening,,
214693509,6/26/2020,15:53:00,MANHATTAN,23,2,,FALSE,,,,25-44,U,UNKNOWN,998751,226901,40.7894633,-73.947634,POINT (-73.94763400399995 40.78946330000008),,,,,15:53,Afternoon,,
212199939,4/20/2020,22:29:00,BROOKLYN,76,2,MULTI DWELL - PUBLIC HOUS,FALSE,,,,25-44,M,BLACK,982324,185643,40.67623191,-74.006945,POINT (-74.00694499699995 40.676231908000034),,,,,22:29,Evening,,
214562241,6/24/2020,3:25:00,QUEENS,113,0,GROCERY/BODEGA,FALSE,18-24,M,BLACK,25-44,M,BLACK,1044671,188114,40.68280824,-73.78215192,POINT (-73.78215191799995 40.68280824200008),,,,,3:25,Pre-Dawn Morning,,
214608420,6/26/2020,0:20:00,BRONX,48,0,,FALSE,,,,25-44,M,BLACK,1013815,251744,40.85761269,-73.89312398,POINT (-73.89312397699996 40.85761269400007),,,,,0:20,Pre-Dawn Morning,,
211066103,3/15/2020,20:39:00,BRONX,46,0,,FALSE,18-24,M,BLACK,18-24,F,BLACK HISPANIC,1011816,251433,40.85676556,-73.90035163,POINT (-73.90035163399995 40.85676556100003),,,,,20:39,Evening,,
212558134,4/30/2020,23:36:00,QUEENS,101,0,GROCERY/BODEGA,FALSE,,,,25-44,M,BLACK,1044122,155673,40.59376862,-73.7844192,POINT (-73.78441919999995 40.593768616000034),,,,,23:36,Evening,,
211272847,3/19/2020,20:08:00,BROOKLYN,81,0,,FALSE,,,,18-24,M,BLACK,1003577,186109,40.67749009,-73.93032305,POINT (-73.93032305199995 40.677490086000034),,,,,20:08,Evening,,
212726821,5/5/2020,17:29:00,BROOKLYN,61,2,MULTI DWELL - PUBLIC HOUS,FALSE,,,,25-44,M,BLACK,1000566,156826,40.59712057,-73.94124922,POINT (-73.94124921699995 40.59712056600006),,,,,17:29,Afternoon,,
212515896,4/29/2020,19:00:00,BROOKLYN,67,0,,FALSE,,,,18-24,M,BLACK,1006663,178312,40.65608179,-73.91922322,POINT (-73.91922321999994 40.65608178600007),,,,,19:00,Evening,,
214264817,6/16/2020,11:38:00,MANHATTAN,9,2,MULTI DWELL - PUBLIC HOUS,FALSE,,,,25-44,M,WHITE HISPANIC,991179,201494,40.71973672,-73.97500494,POINT (-73.97500493599995 40.71973671500007),,,,,11:38,Morning,,
209098666,2/5/2020,23:13:00,MANHATTAN,34,0,MULTI DWELL - APT BUILD,FALSE,18-24,M,BLACK HISPANIC,18-24,M,WHITE HISPANIC,1003543,250846,40.85517638,-73.93025982,POINT (-73.93025982199998 40.85517637600003),,,,,23:13,Evening,,
211362503,3/21/2020,0:13:00,MANHATTAN,7,2,MULTI DWELL - PUBLIC HOUS,FALSE,25-44,M,BLACK,25-44,M,BLACK HISPANIC,989667,212965,40.75122284,-73.98045027,POINT (-73.98045027299997 40.751222840000025),,,,,0:13,Pre-Dawn Morning,,
208899477,2/2/2020,15:55:00,BROOKLYN,84,0,,FALSE,<18,M,BLACK,<18,M,BLACK,989365,190352,40.68915578,-73.98155744,POINT (-73.98155743999996 40.689155775000074),,,,,15:55,Afternoon,,
213649349,5/28/2020,22:11:00,MANHATTAN,9,2,MULTI DWELL - PUBLIC HOUS,FALSE,,,,25-44,M,BLACK,990324,202686,40.7230091,-73.97808829,POINT (-73.97808828999996 40.723009095000066),,,,,22:11,Evening,,
207815722,1/12/2020,12:05:00,BRONX,41,2,MULTI DWELL - PUBLIC HOUS,FALSE,,,,18-24,M,BLACK,1014985,237377,40.81817548,-73.88896027,POINT (-73.88896026599997 40.81817547800006),,,,,12:05,Afternoon,,
213529527,5/26/2020,1:38:00,BROOKLYN,73,0,MULTI DWELL - APT BUILD,FALSE,18-24,M,BLACK,25-44,M,BLACK,1010754,179173,40.65843374,-73.90447556,POINT (-73.90447555999998 40.65843374200006),,,,,1:38,Pre-Dawn Morning,,
211788599,4/6/2020,17:40:00,BROOKLYN,73,2,MULTI DWELL - PUBLIC HOUS,FALSE,18-24,M,BLACK,18-24,F,BLACK,1010876,182683,40.66806755,-73.90402199,POINT (-73.90402198699996 40.66806754500004),,,,,17:40,Afternoon,,
212082674,4/16/2020,2:48:00,MANHATTAN,23,2,MULTI DWELL - PUBLIC HOUS,FALSE,,,,18-24,M,BLACK,1000531,229408,40.79634124,-73.94119982,POINT (-73.94119981599994 40.796341237000036),,,,,2:48,Pre-Dawn Morning,,
209468786,2/12/2020,2:30:00,MANHATTAN,25,0,,TRUE,,,,25-44,M,BLACK,1001168,229824,40.79748185,-73.93889813,POINT (-73.93889813399994 40.797481848000075),,,,,2:30,Pre-Dawn Morning,,
214612429,6/26/2020,1:43:00,BROOKLYN,79,2,MULTI DWELL - PUBLIC HOUS,FALSE,,,,25-44,M,BLACK,999282,192769,40.6957786,-73.94579268,POINT (-73.94579267699999 40.695778596000025),,,,,1:43,Pre-Dawn Morning,,
210161995,2/27/2020,2:17:00,BROOKLYN,79,0,,FALSE,,,,25-44,M,BLACK,996546,187436,40.68114496,-73.95566904,POINT (-73.95566903799994 40.68114495900005),,,,,2:17,Pre-Dawn Morning,,
208309290,1/21/2020,11:38:00,QUEENS,113,0,,TRUE,,,,25-44,M,BLACK,1050316,190878,40.69035443,-73.76177171,POINT (-73.76177171299997 40.69035442900008),,,,,11:38,Morning,,
212640531,5/3/2020,0:36:00,MANHATTAN,23,2,MULTI DWELL - PUBLIC HOUS,FALSE,,,,25-44,M,BLACK,1000552,225907,40.7867319,-73.94113247,POINT (-73.94113246799998 40.78673189800003),,,,,0:36,Pre-Dawn Morning,,
213819785,6/3/2020,16:55:00,BRONX,41,0,,FALSE,18-24,M,BLACK HISPANIC,25-44,M,BLACK HISPANIC,1012551,236626,40.81612233,-73.89775712,POINT (-73.89775711899995 40.81612232700007),,,,,16:55,Afternoon,,
213921488,6/5/2020,15:55:00,BRONX,46,0,,FALSE,,,,25-44,M,BLACK,1011536,251248,40.85625866,-73.90136457,POINT (-73.90136457399996 40.85625866100003),,,,,15:55,Afternoon,,
214778105,6/30/2020,20:00:00,BROOKLYN,71,0,,FALSE,,,,18-24,M,BLACK,996658,183424,40.67013277,-73.95527261,POINT (-73.95527261499996 40.67013276600005),,,,,20:00,Evening,,
213472073,5/24/2020,23:14:00,BRONX,52,0,,FALSE,,,,18-24,M,BLACK HISPANIC,1010695,254764,40.86591158,-73.90439085,POINT (-73.90439085199995 40.865911578000066),,,,,23:14,Evening,,
211964520,4/11/2020,19:48:00,MANHATTAN,23,2,MULTI DWELL - PUBLIC HOUS,FALSE,25-44,M,BLACK,25-44,M,BLACK,1001747,228590,40.79409373,-73.93681015,POINT (-73.93681015499999 40.79409372500004),,,,,19:48,Evening,,
207571934,1/7/2020,16:43:00,BROOKLYN,67,0,,FALSE,18-24,M,BLACK,<18,M,BLACK,999005,176940,40.65233202,-73.94682625,POINT (-73.94682624999996 40.65233201600006),,,,,16:43,Afternoon,,
214693797,6/27/2020,3:45:00,BRONX,44,0,,FALSE,,,,18-24,M,BLACK HISPANIC,1010688,245851,40.84144808,-73.90445131,POINT (-73.90445130899997 40.84144807700005),,,,,3:45,Pre-Dawn Morning,,
213778870,6/2/2020,22:35:00,BROOKLYN,73,0,,TRUE,,,,25-44,M,BLACK,1008512,184865,40.67406344,-73.9125357,POINT (-73.91253570199996 40.674063439000065),,,,,22:35,Evening,,
213099074,5/14/2020,17:55:00,BRONX,41,0,,FALSE,,,,25-44,M,WHITE HISPANIC,1015252,236829,40.81667044,-73.88799816,POINT (-73.88799816499994 40.81667044000005),,,,,17:55,Afternoon,,
214214864,6/15/2020,12:18:00,BRONX,45,0,,FALSE,,,,25-44,M,BLACK HISPANIC,1031254,246277,40.8425318,-73.83012044,POINT (-73.83012044399999 40.842531801000064),,,,,12:18,Afternoon,,
208378499,1/22/2020,12:45:00,BRONX,52,0,,FALSE,25-44,M,BLACK HISPANIC,25-44,M,WHITE,1009555,253180,40.86156732,-73.90851844,POINT (-73.90851844399998 40.86156731900007),,,,,12:45,Afternoon,,
214467579,6/22/2020,3:00:00,BRONX,40,0,,FALSE,,,,45-64,M,BLACK,1010325,237183,40.81765799,-73.90579692,POINT (-73.90579692299997 40.817657987000075),,,,,3:00,Pre-Dawn Morning,,
208733991,1/29/2020,20:30:00,BROOKLYN,75,0,,FALSE,25-44,M,WHITE HISPANIC,25-44,F,BLACK,1017119,183909,40.67141166,-73.88151172,POINT (-73.88151172399995 40.67141166300007),,,,,20:30,Evening,,
214778538,6/30/2020,21:00:00,BROOKLYN,73,0,MULTI DWELL - APT BUILD,FALSE,,,,18-24,M,BLACK,1008676,178766,40.65732259,-73.91196657,POINT (-73.91196656999995 40.65732259300006),,,,,21:00,Evening,,
214312561,6/17/2020,0:19:00,MANHATTAN,23,2,MULTI DWELL - PUBLIC HOUS,FALSE,,,,18-24,M,BLACK,999324,226582,40.78858677,-73.94556544,POINT (-73.94556544499994 40.78858677100004),,,,,0:19,Pre-Dawn Morning,,
214359648,6/18/2020,3:42:00,MANHATTAN,7,0,,FALSE,,,,25-44,M,BLACK HISPANIC,989021,200767,40.7177427,-73.98279048,POINT (-73.98279048099994 40.71774270100008),,,,,3:42,Pre-Dawn Morning,,
213923357,6/6/2020,20:20:00,BROOKLYN,72,0,,FALSE,,,,25-44,M,WHITE HISPANIC,981369,173656,40.64332997,-74.01038281,POINT (-74.01038280899996 40.64332996700006),,,,,20:20,Evening,,
207824248,1/13/2020,3:51:00,QUEENS,115,0,,FALSE,25-44,M,BLACK,25-44,M,BLACK,1022705,215793,40.75890302,-73.86119261,POINT (-73.86119260999999 40.75890301700008),,,,,3:51,Pre-Dawn Morning,,
213188083,5/16/2020,2:26:00,QUEENS,113,0,,FALSE,,,,<18,M,BLACK,1043056,190627,40.68971671,-73.78795289,POINT (-73.78795288699996 40.68971670900004),,,,,2:26,Pre-Dawn Morning,,
213471601,5/22/2020,21:45:00,BROOKLYN,75,0,,TRUE,,,,25-44,M,BLACK,1014810,181040,40.66354517,-73.88984845,POINT (-73.88984845299996 40.663545173000045),,,,,21:45,Evening,,
208187328,1/19/2020,23:30:00,BRONX,46,0,,TRUE,25-44,F,WHITE HISPANIC,18-24,M,BLACK,1011539,251548,40.85708206,-73.90135251,POINT (-73.90135250799995 40.857082062000075),,,,,23:30,Evening,,
211578689,3/29/2020,0:45:00,BRONX,46,0,,FALSE,45-64,M,BLACK,18-24,M,BLACK HISPANIC,1007189,249883,40.85252451,-73.91708332,POINT (-73.91708331899997 40.852524508000045),,,,,0:45,Pre-Dawn Morning,,
213974312,6/8/2020,22:40:00,BROOKLYN,73,0,,FALSE,,,,45-64,M,BLACK,1009279,179175,40.65844352,-73.90979175,POINT (-73.90979175299998 40.658443523000074),,,,,22:40,Evening,,
213335681,5/20/2020,16:40:00,BRONX,40,2,MULTI DWELL - PUBLIC HOUS,FALSE,25-44,M,BLACK HISPANIC,25-44,M,WHITE,1009821,236559,40.81594676,-73.90762016,POINT (-73.90762016499997 40.81594675500003),,,,,16:40,Afternoon,,
